user_id,plan_type,trial_start_date,trial_end_date,subscription_status,monthly_revenue
45653,Basic,28-06-2025,12-07-2025,Churned,0
45654,Basic,11-07-2024,25-07-2024,Trial,0
45655,Basic,05-12-2024,19-12-2024,Churned,0
45656,Basic,25-03-2024,08-04-2024,Trial,0
45657,Basic,18-06-2024,02-07-2024,Trial,0
45658,Basic,16-01-2024,30-01-2024,Trial,0
45659,Basic,15-03-2025,29-03-2025,Churned,0
45660,Basic,08-09-2024,22-09-2024,Trial,0
45661,Basic,13-06-2024,27-06-2024,Trial,0
45662,Basic,29-09-2025,13-10-2025,Churned,0
45663,Basic,31-03-2025,14-04-2025,Churned,0
45664,Basic,04-06-2024,18-06-2024,Trial,0
45665,Basic,11-12-2024,25-12-2024,Trial,0
45666,Basic,02-01-2025,16-01-2025,Trial,0
45667,Basic,28-01-2025,11-02-2025,Trial,0
45668,Basic,10-12-2024,24-12-2024,Trial,0
45669,Basic,12-09-2024,26-09-2024,Trial,0
45670,Basic,12-01-2025,26-01-2025,Churned,0
45671,Basic,07-11-2024,21-11-2024,Trial,0
45672,Basic,20-12-2024,03-01-2025,Trial,0
45673,Basic,05-08-2025,19-08-2025,Trial,0
45674,Basic,16-04-2025,30-04-2025,Trial,0
45675,Basic,02-02-2025,16-02-2025,Trial,0
45676,Basic,26-02-2025,12-03-2025,Trial,0
45677,Basic,24-10-2024,07-11-2024,Trial,0
45678,Basic,03-11-2025,17-11-2025,Trial,0
45679,Basic,14-10-2024,28-10-2024,Trial,0
45680,Basic,10-02-2024,24-02-2024,Churned,0
45681,Basic,21-08-2024,04-09-2024,Trial,0
45682,Basic,15-09-2024,29-09-2024,Trial,0
45683,Basic,08-01-2024,22-01-2024,Churned,0
45684,Basic,21-07-2024,04-08-2024,Trial,0
45685,Basic,04-06-2025,18-06-2025,Churned,0
45686,Basic,01-07-2025,15-07-2025,Trial,0
45687,Basic,24-02-2025,10-03-2025,Trial,0
45688,Basic,01-10-2024,15-10-2024,Trial,0
45689,Basic,24-09-2025,08-10-2025,Churned,0
45690,Basic,30-08-2025,13-09-2025,Trial,0
45691,Basic,25-02-2024,10-03-2024,Churned,0
45692,Pro,24-05-2025,07-06-2025,Active,49
45693,Basic,14-08-2024,28-08-2024,Churned,0
45694,Basic,08-08-2025,22-08-2025,Trial,0
45695,Basic,11-10-2024,25-10-2024,Trial,0
45696,Basic,31-01-2024,14-02-2024,Trial,0
45697,Basic,08-11-2025,22-11-2025,Trial,0
45698,Basic,10-11-2024,24-11-2024,Trial,0
45699,Basic,24-05-2025,07-06-2025,Trial,0
45700,Basic,11-04-2025,25-04-2025,Churned,0
45701,Basic,29-01-2025,12-02-2025,Churned,0
45702,Basic,26-07-2024,09-08-2024,Churned,0
45703,Basic,18-07-2025,01-08-2025,Trial,0
45704,Enterprise,21-10-2024,04-11-2024,Active,199
45705,Basic,02-01-2024,16-01-2024,Trial,0
45706,Basic,13-05-2024,27-05-2024,Trial,0
45707,Basic,15-01-2025,29-01-2025,Trial,0
45708,Basic,02-05-2025,16-05-2025,Trial,0
45709,Basic,14-03-2025,28-03-2025,Trial,0
45710,Basic,13-03-2024,27-03-2024,Trial,0
45711,Basic,22-08-2024,05-09-2024,Churned,0
45712,Basic,14-02-2025,28-02-2025,Trial,0
45713,Basic,06-05-2025,20-05-2025,Trial,0
45714,Basic,29-11-2024,13-12-2024,Trial,0
45715,Basic,14-04-2025,28-04-2025,Trial,0
45716,Basic,02-11-2024,16-11-2024,Trial,0
45717,Basic,21-03-2024,04-04-2024,Trial,0
45718,Basic,07-09-2025,21-09-2025,Trial,0
45719,Basic,06-09-2025,20-09-2025,Churned,0
45720,Basic,26-04-2024,10-05-2024,Trial,0
45721,Basic,01-08-2024,15-08-2024,Trial,0
45722,Basic,15-09-2024,29-09-2024,Trial,0
45723,Basic,12-08-2025,26-08-2025,Trial,0
45724,Basic,05-06-2024,19-06-2024,Churned,0
45725,Basic,17-05-2025,31-05-2025,Trial,0
45726,Basic,11-05-2025,25-05-2025,Trial,0
45727,Basic,25-06-2025,09-07-2025,Churned,0
45728,Basic,11-11-2025,25-11-2025,Trial,0
45729,Basic,25-02-2024,10-03-2024,Trial,0
45730,Basic,06-10-2024,20-10-2024,Trial,0
45731,Basic,10-02-2025,24-02-2025,Trial,0
45732,Basic,24-03-2024,07-04-2024,Trial,0
45733,Basic,27-12-2024,10-01-2025,Churned,0
45734,Basic,18-04-2024,02-05-2024,Trial,0
45735,Basic,26-06-2025,10-07-2025,Trial,0
45736,Basic,15-05-2024,29-05-2024,Trial,0
45737,Basic,25-11-2024,09-12-2024,Trial,0
45738,Basic,02-01-2025,16-01-2025,Trial,0
45739,Basic,28-05-2025,11-06-2025,Trial,0
45740,Basic,15-05-2024,29-05-2024,Trial,0
45741,Basic,07-06-2024,21-06-2024,Churned,0
45742,Basic,20-07-2025,03-08-2025,Trial,0
45743,Basic,02-02-2024,16-02-2024,Trial,0
45744,Basic,06-04-2024,20-04-2024,Churned,0
45745,Basic,30-09-2025,14-10-2025,Churned,0
45746,Basic,18-04-2025,02-05-2025,Trial,0
45747,Basic,09-01-2024,23-01-2024,Trial,0
45748,Basic,17-11-2025,01-12-2025,Churned,0
45749,Basic,02-11-2025,16-11-2025,Trial,0
45750,Basic,05-08-2024,19-08-2024,Trial,0
45751,Basic,07-08-2025,21-08-2025,Churned,0
45752,Basic,30-09-2024,14-10-2024,Trial,0
45753,Basic,13-11-2024,27-11-2024,Trial,0
45754,Basic,27-07-2025,10-08-2025,Churned,0
45755,Basic,21-08-2024,04-09-2024,Trial,0
45756,Basic,13-05-2024,27-05-2024,Churned,0
45757,Basic,09-05-2025,23-05-2025,Churned,0
45758,Basic,29-07-2025,12-08-2025,Trial,0
45759,Basic,01-11-2025,15-11-2025,Churned,0
45760,Basic,03-12-2024,17-12-2024,Trial,0
45761,Basic,24-05-2024,07-06-2024,Trial,0
45762,Basic,26-09-2024,10-10-2024,Churned,0
45763,Basic,13-04-2024,27-04-2024,Trial,0
45764,Basic,22-02-2024,07-03-2024,Trial,0
45765,Pro,28-02-2024,13-03-2024,Active,49
45766,Basic,21-01-2024,04-02-2024,Trial,0
45767,Basic,03-04-2024,17-04-2024,Trial,0
45768,Basic,09-04-2025,23-04-2025,Trial,0
45769,Basic,26-10-2025,09-11-2025,Trial,0
45770,Basic,17-10-2024,31-10-2024,Trial,0
45771,Basic,07-01-2024,21-01-2024,Churned,0
45772,Basic,28-07-2025,11-08-2025,Trial,0
45773,Basic,03-05-2025,17-05-2025,Trial,0
45774,Basic,06-07-2024,20-07-2024,Churned,0
45775,Basic,18-11-2024,02-12-2024,Trial,0
45776,Basic,29-05-2024,12-06-2024,Trial,0
45777,Basic,31-01-2025,14-02-2025,Trial,0
45778,Basic,04-03-2024,18-03-2024,Churned,0
45779,Basic,03-12-2024,17-12-2024,Trial,0
45780,Basic,08-05-2025,22-05-2025,Trial,0
45781,Basic,27-10-2025,10-11-2025,Trial,0
45782,Basic,04-06-2024,18-06-2024,Trial,0
45783,Basic,05-02-2024,19-02-2024,Trial,0
45784,Basic,13-08-2025,27-08-2025,Trial,0
45785,Basic,13-03-2025,27-03-2025,Trial,0
45786,Basic,18-05-2025,01-06-2025,Trial,0
45787,Basic,19-05-2025,02-06-2025,Trial,0
45788,Basic,25-10-2025,08-11-2025,Trial,0
45789,Basic,25-09-2025,09-10-2025,Trial,0
45790,Basic,20-05-2025,03-06-2025,Churned,0
45791,Basic,07-08-2024,21-08-2024,Trial,0
45792,Basic,25-08-2024,08-09-2024,Trial,0
45793,Basic,02-02-2024,16-02-2024,Trial,0
45794,Basic,10-07-2025,24-07-2025,Trial,0
45795,Basic,28-10-2024,11-11-2024,Trial,0
45796,Basic,16-01-2024,30-01-2024,Trial,0
45797,Basic,18-08-2025,01-09-2025,Trial,0
45798,Basic,02-09-2024,16-09-2024,Trial,0
45799,Basic,24-03-2025,07-04-2025,Trial,0
45800,Pro,29-03-2025,12-04-2025,Active,49
45801,Basic,08-04-2024,22-04-2024,Trial,0
45802,Basic,29-06-2025,13-07-2025,Churned,0
45803,Basic,07-10-2025,21-10-2025,Trial,0
45804,Basic,25-11-2024,09-12-2024,Trial,0
45805,Basic,12-06-2024,26-06-2024,Trial,0
45806,Basic,23-09-2025,07-10-2025,Trial,0
45807,Basic,16-08-2024,30-08-2024,Churned,0
45808,Basic,08-11-2025,22-11-2025,Churned,0
45809,Basic,24-03-2024,07-04-2024,Trial,0
45810,Basic,17-09-2025,01-10-2025,Trial,0
45811,Basic,24-03-2025,07-04-2025,Churned,0
45812,Basic,02-02-2024,16-02-2024,Trial,0
45813,Basic,10-04-2024,24-04-2024,Churned,0
45814,Basic,23-08-2024,06-09-2024,Trial,0
45815,Basic,21-07-2024,04-08-2024,Churned,0
45816,Basic,25-01-2025,08-02-2025,Churned,0
45817,Basic,29-01-2024,12-02-2024,Trial,0
45818,Basic,04-06-2024,18-06-2024,Trial,0
45819,Basic,03-09-2025,17-09-2025,Trial,0
45820,Basic,26-05-2024,09-06-2024,Churned,0
45821,Basic,30-01-2025,13-02-2025,Trial,0
45822,Basic,26-06-2025,10-07-2025,Trial,0
45823,Basic,03-10-2025,17-10-2025,Churned,0
45824,Basic,09-03-2024,23-03-2024,Churned,0
45825,Basic,02-04-2024,16-04-2024,Churned,0
45826,Basic,21-12-2024,04-01-2025,Trial,0
45827,Basic,17-08-2025,31-08-2025,Trial,0
45828,Basic,30-01-2025,13-02-2025,Churned,0
45829,Basic,05-03-2025,19-03-2025,Trial,0
45830,Basic,13-09-2025,27-09-2025,Trial,0
45831,Basic,05-07-2024,19-07-2024,Churned,0
45832,Basic,04-01-2025,18-01-2025,Churned,0
45833,Basic,13-09-2024,27-09-2024,Trial,0
45834,Basic,08-07-2025,22-07-2025,Trial,0
45835,Basic,25-10-2024,08-11-2024,Trial,0
45836,Basic,14-11-2024,28-11-2024,Churned,0
45837,Basic,11-02-2024,25-02-2024,Churned,0
45838,Basic,26-02-2025,12-03-2025,Trial,0
45839,Basic,05-06-2024,19-06-2024,Churned,0
45840,Basic,21-09-2025,05-10-2025,Churned,0
45841,Basic,24-10-2024,07-11-2024,Churned,0
45842,Basic,22-04-2024,06-05-2024,Trial,0
45843,Basic,06-11-2025,20-11-2025,Trial,0
45844,Basic,10-11-2024,24-11-2024,Trial,0
45845,Basic,08-09-2025,22-09-2025,Churned,0
45846,Basic,24-10-2024,07-11-2024,Trial,0
45847,Basic,27-06-2025,11-07-2025,Churned,0
45848,Basic,29-03-2024,12-04-2024,Trial,0
45849,Basic,24-03-2024,07-04-2024,Trial,0
45850,Basic,17-06-2024,01-07-2024,Trial,0
45851,Basic,28-09-2024,12-10-2024,Trial,0
45852,Basic,07-11-2024,21-11-2024,Trial,0
45853,Basic,18-05-2025,01-06-2025,Trial,0
45854,Basic,16-08-2025,30-08-2025,Trial,0
45855,Basic,15-12-2024,29-12-2024,Trial,0
45856,Basic,05-09-2024,19-09-2024,Trial,0
45857,Basic,21-07-2025,04-08-2025,Churned,0
45858,Basic,23-10-2024,06-11-2024,Trial,0
45859,Basic,17-07-2024,31-07-2024,Trial,0
45860,Basic,01-09-2025,15-09-2025,Trial,0
45861,Basic,19-04-2025,03-05-2025,Churned,0
45862,Basic,19-06-2025,03-07-2025,Trial,0
45863,Basic,20-02-2024,05-03-2024,Trial,0
45864,Basic,06-02-2025,20-02-2025,Trial,0
45865,Basic,31-12-2024,14-01-2025,Trial,0
45866,Basic,01-01-2024,15-01-2024,Trial,0
45867,Basic,28-11-2024,12-12-2024,Trial,0
45868,Basic,23-09-2024,07-10-2024,Trial,0
45869,Basic,25-11-2024,09-12-2024,Trial,0
45870,Basic,03-07-2025,17-07-2025,Trial,0
45871,Pro,23-03-2025,06-04-2025,Active,49
45872,Basic,17-01-2024,31-01-2024,Trial,0
45873,Basic,12-08-2024,26-08-2024,Trial,0
45874,Basic,22-01-2024,05-02-2024,Trial,0
45875,Basic,15-06-2025,29-06-2025,Trial,0
45876,Basic,27-07-2025,10-08-2025,Trial,0
45877,Basic,05-06-2024,19-06-2024,Trial,0
45878,Basic,01-06-2024,15-06-2024,Trial,0
45879,Basic,07-01-2025,21-01-2025,Trial,0
45880,Basic,06-07-2025,20-07-2025,Trial,0
45881,Basic,20-04-2025,04-05-2025,Trial,0
45882,Basic,25-05-2024,08-06-2024,Trial,0
45883,Basic,12-05-2024,26-05-2024,Trial,0
45884,Basic,23-01-2024,06-02-2024,Trial,0
45885,Basic,04-09-2024,18-09-2024,Trial,0
45886,Basic,05-06-2024,19-06-2024,Trial,0
45887,Basic,30-11-2025,14-12-2025,Trial,0
45888,Basic,30-07-2025,13-08-2025,Trial,0
45889,Basic,13-02-2024,27-02-2024,Trial,0
45890,Basic,11-10-2025,25-10-2025,Trial,0
45891,Basic,05-04-2024,19-04-2024,Churned,0
45892,Basic,29-05-2025,12-06-2025,Churned,0
45893,Basic,20-10-2024,03-11-2024,Churned,0
45894,Basic,04-07-2025,18-07-2025,Trial,0
45895,Basic,03-10-2025,17-10-2025,Trial,0
45896,Basic,04-09-2025,18-09-2025,Trial,0
45897,Basic,23-01-2025,06-02-2025,Trial,0
45898,Basic,27-09-2024,11-10-2024,Trial,0
45899,Basic,25-07-2025,08-08-2025,Trial,0
45900,Basic,09-03-2025,23-03-2025,Churned,0
45901,Basic,15-09-2025,29-09-2025,Trial,0
45902,Basic,12-12-2024,26-12-2024,Trial,0
45903,Basic,26-07-2024,09-08-2024,Churned,0
45904,Basic,26-01-2025,09-02-2025,Trial,0
45905,Basic,29-04-2025,13-05-2025,Trial,0
45906,Basic,06-05-2024,20-05-2024,Churned,0
45907,Basic,25-10-2025,08-11-2025,Trial,0
45908,Basic,16-01-2025,30-01-2025,Trial,0
45909,Basic,27-08-2024,10-09-2024,Trial,0
45910,Basic,14-11-2025,28-11-2025,Trial,0
45911,Basic,21-01-2024,04-02-2024,Churned,0
45912,Basic,28-02-2024,13-03-2024,Trial,0
45913,Basic,21-06-2025,05-07-2025,Trial,0
45914,Basic,01-05-2025,15-05-2025,Churned,0
45915,Basic,19-06-2025,03-07-2025,Churned,0
45916,Pro,14-12-2024,28-12-2024,Active,49
45917,Basic,22-04-2025,06-05-2025,Churned,0
45918,Basic,15-08-2025,29-08-2025,Trial,0
45919,Basic,09-01-2025,23-01-2025,Trial,0
45920,Basic,22-03-2025,05-04-2025,Churned,0
45921,Basic,08-01-2024,22-01-2024,Trial,0
45922,Basic,05-03-2025,19-03-2025,Trial,0
45923,Basic,01-01-2024,15-01-2024,Trial,0
45924,Basic,30-09-2025,14-10-2025,Trial,0
45925,Basic,04-07-2025,18-07-2025,Trial,0
45926,Basic,13-07-2025,27-07-2025,Trial,0
45927,Basic,23-08-2025,06-09-2025,Trial,0
45928,Basic,18-11-2024,02-12-2024,Trial,0
45929,Basic,21-03-2024,04-04-2024,Trial,0
45930,Basic,15-03-2024,29-03-2024,Trial,0
45931,Basic,10-08-2024,24-08-2024,Churned,0
45932,Basic,04-09-2024,18-09-2024,Churned,0
45933,Basic,02-08-2024,16-08-2024,Trial,0
45934,Basic,23-04-2025,07-05-2025,Trial,0
45935,Basic,10-02-2025,24-02-2025,Trial,0
45936,Basic,19-03-2025,02-04-2025,Trial,0
45937,Basic,09-01-2024,23-01-2024,Churned,0
45938,Basic,30-07-2024,13-08-2024,Trial,0
45939,Basic,17-01-2025,31-01-2025,Churned,0
45940,Basic,19-05-2024,02-06-2024,Churned,0
45941,Basic,31-10-2025,14-11-2025,Trial,0
45942,Basic,01-01-2024,15-01-2024,Trial,0
45943,Basic,07-04-2024,21-04-2024,Churned,0
45944,Basic,13-05-2025,27-05-2025,Trial,0
45945,Basic,17-10-2024,31-10-2024,Trial,0
45946,Basic,06-01-2025,20-01-2025,Trial,0
45947,Basic,13-04-2024,27-04-2024,Churned,0
45948,Basic,06-08-2024,20-08-2024,Trial,0
45949,Basic,24-01-2024,07-02-2024,Trial,0
45950,Basic,30-08-2025,13-09-2025,Trial,0
45951,Basic,08-03-2025,22-03-2025,Trial,0
45952,Basic,06-04-2024,20-04-2024,Trial,0
45953,Basic,10-03-2024,24-03-2024,Trial,0
45954,Basic,13-02-2025,27-02-2025,Churned,0
45955,Basic,28-03-2025,11-04-2025,Trial,0
45956,Basic,04-09-2025,18-09-2025,Trial,0
45957,Basic,14-04-2025,28-04-2025,Trial,0
45958,Basic,15-03-2024,29-03-2024,Trial,0
45959,Basic,11-07-2024,25-07-2024,Trial,0
45960,Basic,31-03-2025,14-04-2025,Trial,0
45961,Basic,30-07-2024,13-08-2024,Churned,0
45962,Basic,12-04-2025,26-04-2025,Trial,0
45963,Basic,02-04-2024,16-04-2024,Trial,0
45964,Basic,26-04-2025,10-05-2025,Trial,0
45965,Basic,18-06-2025,02-07-2025,Trial,0
45966,Basic,12-06-2025,26-06-2025,Churned,0
45967,Basic,21-03-2024,04-04-2024,Trial,0
45968,Basic,17-03-2024,31-03-2024,Trial,0
45969,Basic,02-02-2024,16-02-2024,Trial,0
45970,Basic,16-10-2024,30-10-2024,Churned,0
45971,Basic,04-08-2025,18-08-2025,Trial,0
45972,Basic,24-10-2024,07-11-2024,Churned,0
45973,Basic,07-07-2024,21-07-2024,Churned,0
45974,Basic,19-01-2025,02-02-2025,Trial,0
45975,Basic,03-08-2025,17-08-2025,Trial,0
45976,Basic,27-06-2025,11-07-2025,Trial,0
45977,Basic,20-05-2025,03-06-2025,Trial,0
45978,Basic,13-04-2025,27-04-2025,Churned,0
45979,Basic,04-04-2025,18-04-2025,Churned,0
45980,Basic,16-04-2025,30-04-2025,Churned,0
45981,Basic,15-05-2025,29-05-2025,Trial,0
45982,Basic,22-10-2025,05-11-2025,Trial,0
45983,Basic,30-03-2025,13-04-2025,Trial,0
45984,Basic,11-02-2024,25-02-2024,Trial,0
45985,Basic,25-03-2024,08-04-2024,Trial,0
45986,Basic,07-02-2024,21-02-2024,Churned,0
45987,Basic,31-01-2024,14-02-2024,Trial,0
45988,Basic,28-11-2025,12-12-2025,Trial,0
45989,Basic,18-09-2024,02-10-2024,Trial,0
45990,Basic,29-04-2025,13-05-2025,Trial,0
45991,Basic,10-04-2025,24-04-2025,Trial,0
45992,Basic,29-11-2024,13-12-2024,Trial,0
45993,Basic,13-09-2024,27-09-2024,Trial,0
45994,Basic,14-11-2025,28-11-2025,Churned,0
45995,Basic,28-01-2024,11-02-2024,Trial,0
45996,Basic,21-07-2025,04-08-2025,Trial,0
45997,Basic,20-03-2025,03-04-2025,Trial,0
45998,Basic,09-10-2025,23-10-2025,Churned,0
45999,Basic,25-02-2025,11-03-2025,Trial,0
46000,Basic,17-10-2025,31-10-2025,Trial,0
46001,Basic,26-11-2025,10-12-2025,Trial,0
46002,Basic,22-04-2024,06-05-2024,Churned,0
46003,Basic,10-03-2025,24-03-2025,Trial,0
46004,Basic,13-03-2024,27-03-2024,Trial,0
46005,Basic,29-07-2025,12-08-2025,Trial,0
46006,Basic,15-12-2024,29-12-2024,Trial,0
46007,Basic,15-02-2025,01-03-2025,Churned,0
46008,Basic,03-09-2025,17-09-2025,Trial,0
46009,Basic,16-02-2024,01-03-2024,Trial,0
46010,Basic,24-10-2024,07-11-2024,Trial,0
46011,Basic,14-08-2025,28-08-2025,Churned,0
46012,Basic,28-09-2025,12-10-2025,Trial,0
46013,Basic,02-08-2025,16-08-2025,Trial,0
46014,Basic,15-07-2025,29-07-2025,Trial,0
46015,Basic,10-03-2025,24-03-2025,Trial,0
46016,Basic,26-09-2024,10-10-2024,Trial,0
46017,Basic,26-07-2024,09-08-2024,Trial,0
46018,Basic,24-03-2025,07-04-2025,Trial,0
46019,Basic,28-04-2024,12-05-2024,Churned,0
46020,Basic,25-02-2024,10-03-2024,Trial,0
46021,Basic,01-02-2024,15-02-2024,Trial,0
46022,Basic,13-06-2024,27-06-2024,Trial,0
46023,Basic,04-01-2024,18-01-2024,Trial,0
46024,Basic,12-02-2024,26-02-2024,Trial,0
46025,Basic,07-04-2024,21-04-2024,Churned,0
46026,Basic,28-10-2025,11-11-2025,Trial,0
46027,Basic,11-11-2025,25-11-2025,Churned,0
46028,Basic,11-04-2024,25-04-2024,Trial,0
46029,Basic,12-05-2025,26-05-2025,Trial,0
46030,Basic,21-08-2025,04-09-2025,Trial,0
46031,Basic,25-12-2024,08-01-2025,Churned,0
46032,Basic,21-07-2024,04-08-2024,Trial,0
46033,Basic,17-04-2024,01-05-2024,Trial,0
46034,Basic,21-08-2025,04-09-2025,Churned,0
46035,Basic,02-08-2025,16-08-2025,Churned,0
46036,Basic,27-05-2025,10-06-2025,Trial,0
46037,Basic,22-02-2024,07-03-2024,Active,19
46038,Basic,07-05-2024,21-05-2024,Trial,0
46039,Basic,14-10-2025,28-10-2025,Trial,0
46040,Basic,27-12-2024,10-01-2025,Trial,0
46041,Basic,30-09-2024,14-10-2024,Trial,0
46042,Basic,01-02-2025,15-02-2025,Trial,0
46043,Basic,08-09-2025,22-09-2025,Churned,0
46044,Basic,11-04-2025,25-04-2025,Trial,0
46045,Basic,18-04-2025,02-05-2025,Trial,0
46046,Basic,12-12-2024,26-12-2024,Trial,0
46047,Basic,17-05-2024,31-05-2024,Trial,0
46048,Basic,17-06-2025,01-07-2025,Trial,0
46049,Basic,14-12-2024,28-12-2024,Trial,0
46050,Basic,19-06-2025,03-07-2025,Trial,0
46051,Basic,19-10-2024,02-11-2024,Trial,0
46052,Basic,05-06-2025,19-06-2025,Trial,0
46053,Basic,15-08-2024,29-08-2024,Trial,0
46054,Basic,28-09-2024,12-10-2024,Trial,0
46055,Basic,22-06-2024,06-07-2024,Trial,0
46056,Basic,13-10-2024,27-10-2024,Trial,0
46057,Basic,11-04-2025,25-04-2025,Trial,0
46058,Basic,06-03-2025,20-03-2025,Trial,0
46059,Basic,31-05-2024,14-06-2024,Trial,0
46060,Basic,30-09-2024,14-10-2024,Churned,0
46061,Basic,28-09-2025,12-10-2025,Trial,0
46062,Basic,21-11-2025,05-12-2025,Trial,0
46063,Basic,04-05-2025,18-05-2025,Trial,0
46064,Basic,22-02-2024,07-03-2024,Churned,0
46065,Basic,10-11-2025,24-11-2025,Trial,0
46066,Basic,19-04-2024,03-05-2024,Churned,0
46067,Basic,15-09-2025,29-09-2025,Trial,0
46068,Basic,14-01-2025,28-01-2025,Trial,0
46069,Basic,13-08-2024,27-08-2024,Trial,0
46070,Basic,08-11-2025,22-11-2025,Trial,0
46071,Basic,06-08-2024,20-08-2024,Trial,0
46072,Basic,28-06-2024,12-07-2024,Churned,0
46073,Basic,22-01-2025,05-02-2025,Trial,0
46074,Basic,20-07-2024,03-08-2024,Trial,0
46075,Basic,19-11-2025,03-12-2025,Trial,0
46076,Basic,02-03-2025,16-03-2025,Trial,0
46077,Basic,28-02-2025,14-03-2025,Churned,0
46078,Basic,26-10-2025,09-11-2025,Trial,0
46079,Basic,19-11-2024,03-12-2024,Trial,0
46080,Pro,15-03-2024,29-03-2024,Active,49
46081,Basic,28-01-2025,11-02-2025,Trial,0
46082,Basic,06-05-2024,20-05-2024,Trial,0
46083,Basic,03-03-2024,17-03-2024,Trial,0
46084,Basic,22-10-2025,05-11-2025,Trial,0
46085,Basic,10-08-2024,24-08-2024,Trial,0
46086,Basic,05-03-2025,19-03-2025,Churned,0
46087,Basic,15-09-2024,29-09-2024,Churned,0
46088,Basic,23-05-2025,06-06-2025,Trial,0
46089,Basic,12-07-2024,26-07-2024,Trial,0
46090,Basic,19-10-2024,02-11-2024,Trial,0
46091,Basic,15-03-2025,29-03-2025,Churned,0
46092,Basic,11-11-2024,25-11-2024,Trial,0
46093,Basic,25-07-2024,08-08-2024,Trial,0
46094,Basic,07-11-2024,21-11-2024,Trial,0
46095,Basic,07-09-2025,21-09-2025,Trial,0
46096,Basic,03-06-2024,17-06-2024,Trial,0
46097,Basic,06-01-2025,20-01-2025,Trial,0
46098,Basic,04-05-2024,18-05-2024,Trial,0
46099,Basic,27-04-2024,11-05-2024,Trial,0
46100,Pro,12-12-2024,26-12-2024,Active,49
46101,Basic,18-03-2025,01-04-2025,Trial,0
46102,Basic,25-04-2024,09-05-2024,Trial,0
46103,Basic,21-02-2024,06-03-2024,Trial,0
46104,Basic,24-04-2025,08-05-2025,Churned,0
46105,Basic,03-10-2025,17-10-2025,Trial,0
46106,Basic,06-05-2024,20-05-2024,Churned,0
46107,Basic,19-01-2025,02-02-2025,Trial,0
46108,Basic,26-12-2024,09-01-2025,Trial,0
46109,Basic,15-02-2025,01-03-2025,Churned,0
46110,Basic,07-09-2024,21-09-2024,Trial,0
46111,Basic,22-07-2024,05-08-2024,Trial,0
46112,Basic,07-11-2025,21-11-2025,Trial,0
46113,Basic,18-10-2025,01-11-2025,Churned,0
46114,Basic,08-09-2025,22-09-2025,Trial,0
46115,Basic,23-10-2024,06-11-2024,Trial,0
46116,Basic,22-08-2024,05-09-2024,Trial,0
46117,Basic,03-01-2025,17-01-2025,Trial,0
46118,Basic,14-05-2025,28-05-2025,Trial,0
46119,Basic,25-09-2025,09-10-2025,Trial,0
46120,Basic,03-07-2024,17-07-2024,Trial,0
46121,Basic,20-09-2025,04-10-2025,Trial,0
46122,Basic,25-06-2024,09-07-2024,Trial,0
46123,Basic,08-08-2024,22-08-2024,Trial,0
46124,Basic,20-07-2025,03-08-2025,Trial,0
46125,Basic,26-10-2024,09-11-2024,Churned,0
46126,Basic,20-07-2024,03-08-2024,Trial,0
46127,Basic,30-10-2024,13-11-2024,Churned,0
46128,Basic,14-06-2025,28-06-2025,Trial,0
46129,Basic,22-06-2025,06-07-2025,Trial,0
46130,Basic,08-09-2025,22-09-2025,Trial,0
46131,Basic,03-12-2024,17-12-2024,Trial,0
46132,Basic,15-06-2024,29-06-2024,Churned,0
46133,Basic,19-10-2025,02-11-2025,Churned,0
46134,Basic,15-08-2024,29-08-2024,Churned,0
46135,Basic,03-11-2024,17-11-2024,Trial,0
46136,Basic,24-05-2024,07-06-2024,Trial,0
46137,Basic,28-04-2025,12-05-2025,Trial,0
46138,Basic,20-04-2024,04-05-2024,Trial,0
46139,Basic,15-02-2025,01-03-2025,Trial,0
46140,Basic,16-05-2025,30-05-2025,Trial,0
46141,Basic,29-04-2024,13-05-2024,Trial,0
46142,Basic,13-06-2025,27-06-2025,Churned,0
46143,Basic,04-05-2025,18-05-2025,Trial,0
46144,Basic,20-06-2024,04-07-2024,Trial,0
46145,Basic,04-02-2025,18-02-2025,Trial,0
46146,Basic,23-07-2024,06-08-2024,Trial,0
46147,Basic,13-12-2024,27-12-2024,Trial,0
46148,Basic,09-09-2024,23-09-2024,Churned,0
46149,Basic,14-08-2025,28-08-2025,Trial,0
46150,Basic,23-01-2025,06-02-2025,Churned,0
46151,Basic,27-04-2024,11-05-2024,Trial,0
46152,Basic,30-09-2024,14-10-2024,Trial,0
46153,Basic,20-10-2024,03-11-2024,Trial,0
46154,Basic,22-01-2024,05-02-2024,Trial,0
46155,Basic,16-11-2024,30-11-2024,Trial,0
46156,Basic,26-12-2024,09-01-2025,Trial,0
46157,Basic,04-02-2024,18-02-2024,Churned,0
46158,Basic,30-04-2025,14-05-2025,Trial,0
46159,Basic,13-03-2025,27-03-2025,Trial,0
46160,Basic,25-11-2025,09-12-2025,Trial,0
46161,Basic,04-06-2025,18-06-2025,Trial,0
46162,Basic,19-11-2025,03-12-2025,Trial,0
46163,Basic,07-07-2024,21-07-2024,Trial,0
46164,Basic,29-02-2024,14-03-2024,Churned,0
46165,Basic,18-09-2025,02-10-2025,Trial,0
46166,Basic,23-03-2025,06-04-2025,Trial,0
46167,Basic,08-09-2025,22-09-2025,Trial,0
46168,Basic,28-05-2025,11-06-2025,Trial,0
46169,Basic,15-10-2025,29-10-2025,Trial,0
